2016-07-04 08:19:11.575 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160704001
2016-07-04 17:44:03.027 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:46:03.161 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:48:03.203 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:50:03.236 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:52:03.272 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:54:03.313 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:56:03.354 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:58:03.382 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 18:00:03.425 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 18:01:03.471 | INFO  | main       | .ncpimpl.IssueThread:96    | get ncp curr issue info success... curr issue :160704011
2016-07-04 18:01:03.471 | INFO  | main       | pl.FaceBookImplement:157   | facebook post feed begin ... 
2016-07-04 18:01:05.861 | INFO  | main       | pl.FaceBookImplement:173   | facebook post feed id (1603887806588551_1615909418719723) ,message is: Lucky 5, issue no. 160704011 ,winning number is:3,10,1,4,7,url = http://kpwlottery.com/index.php/km?issue=160704011&wincode=3,10,1,4,7
2016-07-04 18:01:05.861 | INFO  | main       | .ncpimpl.IssueThread:111   | post curr issue info success ... curr issue :160704011
2016-07-04 18:01:05.861 | INFO  | main       | .ncpimpl.IssueThread:126   | System change curr issue to :160704012
2016-07-04 18:01:05.861 | INFO  | main       | .config.SysParameter:86    | System begin to save key:ncp.startissue
2016-07-04 18:01:05.871 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=160704012
2016-07-04 18:03:05.929 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:05:05.977 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:07:06.017 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:09:06.085 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:11:06.124 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:13:06.165 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:15:06.208 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:17:06.262 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:19:06.301 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:21:06.344 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:23:06.398 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:25:06.436 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:27:06.482 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:29:06.518 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:31:06.566 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:33:06.600 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:35:06.645 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:37:06.684 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:39:06.719 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:41:06.753 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:43:06.797 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:45:06.841 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:47:06.884 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:49:06.926 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:51:06.981 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:53:07.023 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:55:07.059 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:57:07.092 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 18:59:07.137 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 19:01:07.173 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704012
2016-07-04 19:02:07.216 | INFO  | main       | .ncpimpl.IssueThread:96    | get ncp curr issue info success... curr issue :160704012
2016-07-04 19:02:07.216 | INFO  | main       | pl.FaceBookImplement:157   | facebook post feed begin ... 
2016-07-04 19:02:09.686 | INFO  | main       | pl.FaceBookImplement:173   | facebook post feed id (1603887806588551_1615922362051762) ,message is: Lucky 5, issue no. 160704012 ,winning number is:5,11,6,7,3,url = http://kpwlottery.com/index.php/km?issue=160704012&wincode=5,11,6,7,3
2016-07-04 19:02:09.686 | INFO  | main       | .ncpimpl.IssueThread:111   | post curr issue info success ... curr issue :160704012
2016-07-04 19:02:09.686 | INFO  | main       | .ncpimpl.IssueThread:126   | System change curr issue to :160705001
2016-07-04 19:02:09.686 | INFO  | main       | .config.SysParameter:86    | System begin to save key:ncp.startissue
2016-07-04 19:02:09.686 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=160705001
2016-07-04 19:04:09.703 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:06:09.710 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:08:09.712 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:10:09.719 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:12:09.726 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:14:09.727 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:16:09.735 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:18:09.742 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:20:09.749 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:22:09.756 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:24:09.768 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:26:09.778 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:28:09.786 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:30:09.791 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:32:09.792 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:34:09.801 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:36:09.810 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:38:09.817 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:40:09.820 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:42:09.830 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:44:09.844 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:46:09.856 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:48:09.873 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:50:09.884 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:52:09.888 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:54:09.898 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:56:09.909 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 19:58:09.918 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:00:09.933 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:02:09.946 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:04:09.950 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:06:09.965 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:08:10.035 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:10:10.043 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:12:10.052 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:14:10.060 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:16:10.062 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:18:10.070 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:20:10.072 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:22:10.087 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:24:10.099 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:26:10.114 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:28:10.123 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:30:10.138 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:32:10.143 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:34:10.148 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:36:10.158 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:38:10.166 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:40:10.176 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:42:10.210 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:44:10.225 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:46:10.245 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:48:10.261 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:50:10.267 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:52:10.275 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:54:10.284 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:56:10.293 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 20:58:10.300 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:00:10.301 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:02:10.306 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:04:10.317 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:06:10.326 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:08:10.333 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:10:10.340 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:12:10.350 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:14:10.354 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:16:10.370 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:18:10.376 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:20:10.386 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:22:10.392 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:24:10.402 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:26:10.419 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:28:10.433 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:30:10.437 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:32:10.448 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:34:10.459 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:36:10.462 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:38:10.476 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:40:10.478 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:42:10.494 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:44:10.496 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:46:10.500 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:48:10.509 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:50:10.523 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:52:10.532 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:54:10.541 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:56:10.541 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 21:58:10.547 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:00:10.564 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:02:10.581 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:04:10.589 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:06:10.592 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:08:10.595 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:10:10.605 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:12:10.619 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:14:10.630 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:16:10.636 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:18:10.647 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:20:10.647 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:22:10.655 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:24:10.671 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:26:10.672 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:28:10.679 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:30:10.680 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:32:10.689 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:34:10.701 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:36:10.707 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:38:10.712 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:40:10.721 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:42:10.733 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:44:10.748 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:46:10.765 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:48:10.775 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:50:10.779 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:52:10.792 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:54:10.805 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:56:10.815 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 22:58:10.823 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:00:10.881 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:02:10.885 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:04:10.901 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:06:10.902 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:08:10.911 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:10:10.921 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:12:10.930 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:14:10.934 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:16:10.944 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:18:10.950 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:20:10.959 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:22:10.970 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:24:10.983 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:26:10.989 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:28:11.000 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:30:11.012 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:32:11.013 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:34:11.024 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:36:11.031 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:38:11.036 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:40:11.052 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:42:11.068 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:44:11.082 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:46:11.090 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:48:11.097 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:50:11.110 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:52:11.117 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:54:11.130 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:56:11.147 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
2016-07-04 23:58:11.161 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160705001
