2016-07-02 08:52:22.593 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-02 18:13:53.261 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:15:53.296 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:17:53.337 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:19:53.376 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:21:53.415 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:23:53.450 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:25:53.494 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:27:53.538 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:29:53.576 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:31:53.614 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:33:53.660 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:35:53.694 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:37:53.734 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:39:53.775 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:41:53.819 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:43:53.864 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:45:53.903 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:47:53.941 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:49:53.976 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:51:54.012 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:53:54.047 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:55:54.086 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:57:54.120 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 18:59:54.158 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160702012
2016-07-02 19:00:54.206 | INFO  | main       | .ncpimpl.IssueThread:96    | get ncp curr issue info success... curr issue :160702012
2016-07-02 19:00:54.207 | INFO  | main       | pl.FaceBookImplement:157   | facebook post feed begin ... 
2016-07-02 19:00:56.678 | INFO  | main       | pl.FaceBookImplement:173   | facebook post feed id (1603887806588551_1614832208827444) ,message is: Lucky 5, issue no. 160702012 ,winning number is:7,5,6,1,10,url = http://kpwlottery.com/index.php/km?issue=160702012&wincode=7,5,6,1,10
2016-07-02 19:00:56.679 | INFO  | main       | .ncpimpl.IssueThread:111   | post curr issue info success ... curr issue :160702012
2016-07-02 19:00:56.679 | INFO  | main       | .ncpimpl.IssueThread:126   | System change curr issue to :160703001
2016-07-02 19:00:56.679 | INFO  | main       | .config.SysParameter:86    | System begin to save key:ncp.startissue
2016-07-02 19:00:56.683 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=160703001
2016-07-02 19:02:56.685 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:04:56.687 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:06:56.693 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:08:56.696 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:10:56.697 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:12:56.700 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:14:56.702 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:16:56.704 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:18:56.705 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:20:56.707 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:22:56.709 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:24:56.711 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:26:56.714 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:28:56.717 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:30:56.720 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:32:56.722 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:34:56.723 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:36:56.727 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:38:56.729 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:40:56.733 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:42:56.737 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:44:56.739 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:46:56.742 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:48:56.743 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:50:56.747 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:52:56.750 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:54:56.751 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:56:56.754 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 19:58:56.758 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:00:56.762 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:02:56.763 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:04:56.765 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:06:56.768 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:08:56.772 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:10:56.775 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:12:56.778 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:14:56.782 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:16:56.785 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:18:56.788 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:20:56.790 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:22:56.793 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:24:56.796 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:26:56.801 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:28:56.803 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:30:56.804 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:32:56.804 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:34:56.805 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:36:56.809 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:38:56.810 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:40:56.811 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:42:56.813 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:44:56.814 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:46:56.814 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:48:56.961 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:50:57.006 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:52:57.007 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:54:57.042 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:56:57.043 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 20:58:57.081 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:00:57.116 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:02:57.117 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:04:57.118 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:06:57.119 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:08:57.120 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:10:57.121 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:12:57.122 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:14:57.123 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:16:57.123 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:18:57.124 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:20:57.125 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:22:57.126 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:24:57.169 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:26:57.206 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:28:57.268 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:30:57.306 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:32:57.354 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:34:57.400 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:36:57.450 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:38:57.473 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:40:57.492 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:42:57.507 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:44:57.523 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:46:57.528 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:48:57.540 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:50:57.581 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:52:57.591 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:54:57.601 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:56:57.612 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 21:58:57.618 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:00:57.627 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:02:57.643 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:04:57.650 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:06:57.660 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:08:57.660 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:10:57.672 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:12:57.685 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:14:57.694 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:16:57.701 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:18:57.708 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:20:57.719 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:22:57.723 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:24:57.728 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:26:57.733 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:28:57.737 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:30:57.751 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:32:57.766 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:34:57.772 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:36:57.827 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:38:57.831 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:40:57.840 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:42:57.858 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:44:57.867 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:46:57.875 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:48:57.888 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:50:57.904 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:52:57.917 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:54:57.924 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:56:57.938 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 22:58:57.951 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:00:57.715 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:02:57.725 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:04:57.735 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:06:57.745 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:08:57.754 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:10:57.771 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:12:57.782 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:14:57.784 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:16:57.797 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:18:57.807 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:20:57.819 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:22:57.821 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:24:57.823 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:26:57.828 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:28:57.828 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:30:57.831 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:32:57.841 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:34:57.847 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:36:57.858 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:38:57.868 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:40:57.877 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:42:57.924 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:44:57.977 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:46:57.993 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:48:57.995 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:50:58.004 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:52:58.018 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:54:58.030 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:56:58.045 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
2016-07-02 23:58:58.063 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160703001
